Version	nRows	nSubsetRows	RecordSize	nHits	CpuTraverse	CpuAvgMerge	nRestricted	nHitVectors	nAltVectors	nFreqVectors	HitVectorsSize	AltVectorsSize	FreqVectorsSize	CoreCount
REL	38372.577	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.580	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.585	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.588	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.593	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.596	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.601	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.605	337832	337832	100	337832	0.016	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.608	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.613	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.616	337832	337832	100	337832	0.031	0.000	0	1	0	0	16384	0	0	0	16384	4	0
REL	38372.621	337832	337832	100	337832	0.000	0.000	0	1	0	0	16384	0	0	0	16384	4	0
REL	38372.625	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.629	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.633	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.637	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.641	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.645	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.650	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.654	337832	337832	100	337832	0.000	0.000	0	1	0	0	256	0	0	0	256	4	0
REL	38372.658	337832	337832	100	337832	0.000	0.000	0	1	0	0	16384	0	0	0	16384	4	0
REL	38372.662	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.665	337832	337832	100	337832	0.000	0.000	0	1	0	0	4096	0	0	0	4096	4	0
REL	38372.670	337832	337832	100	337832	0.000	0.000	0	1	0	0	4096	0	0	0	4096	4	0
REL	38372.673	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.678	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.681	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.686	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.689	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.694	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.698	337832	337832	100	337832	0.000	0.000	0	1	0	0	4096	0	0	0	4096	4	0
REL	38372.702	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.706	337832	337832	100	337832	0.000	0.000	0	1	0	0	512	0	0	0	512	4	0
REL	38372.710	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.714	337832	337832	100	337832	0.000	0.000	0	1	0	0	2048	0	0	0	2048	4	0
REL	38372.718	337832	337832	100	337832	0.047	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.722	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.726	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.731	337832	337832	100	337832	0.047	0.000	0	1	0	0	2048	0	0	0	2048	4	0
REL	38372.734	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.738	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.742	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.746	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.750	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.754	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.757	337832	337832	100	337832	0.000	0.000	0	1	0	0	2048	0	0	0	2048	4	0
REL	38372.764	337832	337832	100	337832	0.031	0.000	0	1	0	0	65536	0	0	0	65536	4	0
REL	38372.768	337832	337832	100	337832	0.000	0.000	0	1	0	0	32768	0	0	0	32768	4	0
REL	38372.772	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.776	337832	337832	100	337832	0.047	0.000	0	1	0	0	128	0	0	0	128	4	0
REL	38372.780	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.784	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.788	337832	337832	100	337832	0.000	0.000	0	1	0	0	2048	0	0	0	2048	4	0
REL	38372.792	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.796	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.800	337832	337832	100	337832	0.000	0.000	0	1	0	0	256	0	0	0	256	4	0
REL	38372.804	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.808	337832	337832	100	337832	0.031	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.812	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.816	337832	337832	100	337832	0.000	0.000	0	1	0	0	64	0	0	0	64	4	0
REL	38372.820	337832	337832	100	337832	0.047	0.000	0	1	0	0	4096	0	0	0	4096	4	0
